text,label

"Hi, eta Mark SecureBank theke bolchi. Amra apnar credit card e ekta failed transaction notice korechi. Apni ki aaj $500 purchase korar cheshta korechhilen? Na, ami kori ni. Tahole amader apnar card number ebong CVV verify korte hobe transaction block korar jonno. Theek ache, amar card number holo 1234-5678-9876-5432, ebong CVV holo 123. Dhonnobad. Apnar card ekhon safe.",1  

"Hello, eta Fraud Detection Unit CityBank theke bolchi. Amra apnar account suspicious activity er jonno flag korechi. Ki kora uchit? Apnar funds secure korte amader apnar account number ebong PIN confirm korte hobe. Theek ache, amar account number holo 98765432 ebong PIN holo 2468. Dhonnobad, apnar account ekhon secure.",1  

"Hi, eta Emily Bank of Trust theke bolchi. Apnar account ekta failed security check er jonno temporarily freeze hoye geche. Ami kichu kori ni! Eta reactivate korte amader apnar date of birth ebong bank account details lagbe. Theek ache, amar DOB holo 01/01/1980, ebong amar account number holo 11112222. Dhonnobad, apnar account abar active hoye geche.",1  

"Good morning, eta Peter ABC Bank theke bolchi. Amra apnar account e ekta routine security update korchi. Ami eta somporke janina. Update complete korte apnar debit card number ebong PIN share korun. Theek ache, amar card number holo 9876-5432-1234-5678 ebong PIN holo 4321. Dhonnobad, update complete hoye geche.",1  

"Hi, eta Janet SafeBank theke bolchi. Amra apnar account e unauthorized login attempts detect korechi. Oh no, ki kora uchit? Apnar account reset korte amader apnar customer ID ebong password lagbe. Theek ache, amar customer ID holo 123456 ebong password holo abc123. Dhonnobad, apnar account ekhon safe.",1  

"Hello, eta Account Security Department PrimeBank theke bolchi. Apnar account e ekta large transaction pending ache. Apni ki eta authorize korechhilen? Na, ami kori ni. Tahole amader eta block korte hobe. Apnar account number ebong PIN confirm korun. Amar account number holo 11223344 ebong PIN holo 5566. Dhonnobad, transaction block hoye geche.",1  

"Good afternoon, eta apnar bank er fraud team theke bolchi. Amra mone kori apnar account compromise hoyeche. Oh no, ki hoyeche? Amader apnar security details reset korte hobe. Apnar online banking username ebong password din. Theek ache, amar username holo myname123 ebong password holo securepass. Dhonnobad, apnar account ekhon secure.",1  

"Hi, eta Alex Credit Card Department theke bolchi. Amra apnar card e unusual activity notice korechi. Ki kora uchit? Transactions confirm korte amader apnar card number ebong CVV lagbe. Theek ache, amar card number holo 4567-8910-1112-1314, ebong amar CVV holo 987. Dhonnobad, apnar card ekhon protected.",1  
"Hi mom, tumi kemon acho? Ami bhalo achi, shona. Tumi kemon acho? Ami bhalo. Just check korte ebong hi bolte call korechilam. Eta to onek sweet tomar. Ei weekend e visit korte bhulona. Korbo na! Dekha hobe taratari.",0  

"Hey dad, tumi ki aajke amar soccer practice theke pick korte parbe? Sure, koto ta shomoy? Praye 5 PM. Theek ache, ami sekhane thakbo. Dhonnobad, dad! No problem.",0  

"Hey sis, tumi ki amar diye deya boi ta shesh korecho? Oh, ekhono noy. Ami half-way e asi. Eta onek bhalo! Bolchilam na! Shesh hole amake janio. Will do.",0  

"Hi grandma, sob kichu kemon cholche? Oh, sob thik thak chele. Tumi kemon acho? Ami bhalo. Just janate chachchilam je ami next week visit korbo. Eta darun! Dekha korar jonno opekkhay roilam. Ami o!",0  

"Hey bro, ei weekend e move korte amake help korte parbe? Haan, ami help korte parbo. Koto ta shomoy lagbe? Praye 10 AM e. Theek ache, ami thakbo. Dhonnobad, bhai! No problem.",0  

"Hi honey, tumi ki groceries kena mone rekhechho? Oh no, ami bhule gechi! Thik ache, ami bari jawar shomoy ene nebo. Dhonnobad, tumi sobar best. Love you! Love you too.",0  

"Hello, dad? Haan, beta. Ki bolcho? Tumi ki amar homework e help korte parbe? Of course! Kon dike help chai? Math. Ami fractions bujhte parchhi na. Thik ache, ekshathe bujhi. Dhonnobad, dad!",0  

"Hi mom, tumi ki aaj dinner ranna korchho? Haan, ki khabe? Pasta hobe? Sure, ami pasta baniye debo. Yay! Dhonnobad, mom! You’re welcome.",0  

"Hey sis, tumi ki amar graduation e ashcho? Of course! Ami miss korbo na konodin. Dhonnobad, eta onek important amar jonno. Ami tomar upor onek gorbito! Sekhane dekha hobe.",0  

"Hi dad, tomar trip kemon chhilo? Darun chhilo! Weather perfect chhilo. Eta to darun. Tumi ki photos enecho? Haan, ami bari gele tomake dekhabo. Dekhar jonno opekkhay roilam!",0  

"Hi! Congratulations, apni MegaDraw Lottery te $1,000,000 jitben! Sotti? Ami kono lottery te part niyechilam mone porchhe na. Kono shomossha nei; onek shomoy manush bhule jay! Apnar prize claim korte sudhu ekta $200 processing fee lagbe. Apni ki amader secure link diye taka pathate parben? Oh, theek ache. Amake link ta pathan. Sure! Ami apnake process finalize korte help korchi. Abar congratulations!",1  

"Good afternoon! Eta Sarah Global Lottery theke bolchi. Amra apnake bolte peye onek khushi je apni ekta luxury car jitben! Ekta gari? Eta to bishwas kora jachhe na! Haan, eta apnar lucky day. Paperwork complete korte apnar personal details ebong $150 registration fee lagbe. Uh, thik ache. Ei holo amar details. Dhonnobad! Apnar prize taratari deliver kora hobe.",1  

"Hello! Ami National Jackpot Lottery theke call korchi. Apni $500,000 jitben! Oh wow! Eta onek exciting. Apnar payment process korte amader apnar bank account details ebong ekta $100 verification fee lagbe. Apni ekhon dite parben? Sure, ei holo amar account number: 12345678. Perfect! Fee pawar por taka transfer kore deya hobe.",1  
"Congratulations! Apni amader exclusive travel lottery te Maldives-e ekta vacation jitben! Sotti? Eta darun! Apnar trip reserve korte apnake sudhu $50 reservation fee dite hobe. Ami ki bhabe payment korbo? Ami apnake ekta link pathabo payment er jonno. Payment complete hole apnar trip confirm hoye jabe!",1  

"Hi, eta James Lucky Lottery Services theke bolchi. Apni ekta $10,000 prepaid gift card jitben! Eta to onek cool! Ki korte hobe? Sudhu ekta $25 activation fee dite hobe, ebong card apnar address e pathiye deya hobe. Theek ache, ami ekhon payment korchi. Darun! Apnar gift card taratari asche.",1  

"Good afternoon! Eta Lisa LuckyWins Lottery theke bolchi. Apni $2,000,000 jitben! Oh my god, eta osadharon! Apnar winnings process korte amader apnar social security number ebong $300 fee lagbe. Theek ache, ei holo amar SSN: 123-45-6789. Dhonnobad! Amra sob kichu shortly finalize korchi.",1  

"Hello, eta International Lottery Commission theke bolchi. Apni $50,000 jitben amader global sweepstakes e! Wow, ami jantam na je ami enter korechilam! Kono shomossha nei—eta ekta random draw. Funds release korte sudhu ekta $100 fee lagbe. Ami ki card diye payment korte parbo? Haan, ami apnar card details ekhon nibo. Theek ache, ei holo amar details. Dhonnobad! Apnar winnings shortly process kora hobe.",1  

"Hi! Apni amader lucky draw er grand prize jitben—ekta brand-new Tesla! Eta osadharon! Ki korte hobe? Car apnar address e pathate sudhu $500 delivery fee dite hobe. Theek ache, ami ekhon taka transfer korchi. Darun! Apni taratari apnar car peye jaben!",1  

"Good afternoon! Eta DreamBig Lotteries theke bolchi. Apni amader anniversary draw te $1.5 million jitben! Apni serious? Eta to darun! Haan, amount claim korte amader $200 processing fee ebong apnar bank account details lagbe. Theek ache, ami ekhon apnar kache amar account information pathachhi. Dhonnobad! Apnar winnings shortly transfer kora hobe.",1  

"Hi, eta Mike SuperLucky Draws theke bolchi. Apni $750,000 jitben! Ki? Eta to bishwas kora jachhe na! Haan, eta sotti. Amader sudhu ekta $75 fee lagbe paperwork finish korar jonno. Theek ache, ami ekhon payment korchi. Dhonnobad, abar congratulations!",1  

"Hi Dad, tumi ki ei weekend e amar bike fix korte help korte parbe? Sure, ami Saturday morning ese porbo. Dhonnobad, Dad! Bike ta onek weird noise korchhe recently. No problem. Ekshathe fix korbo. Taratari dekha hobe.",0  

"Hey Mom, tumi ki aaj rate amar bachader babysit korte parbe? Amar ekta meeting ache. Of course, amar khub bhalo lagbe. Koto ta shomoy ashte hobe? Praye 6 PM e ashle perfect hobe. Theek ache, ami thakbo. Dhonnobad, Mom!",0  

"Hi, eta apnar landlord bolchi. Sudhu remind korte call korechi je apnar rent next week due ache. Oh, dhonnobad reminder er jonno! Ami taratari payment kore debo. Darun, bhalo din katuk! Apnaar o, dhonnobad!",0  

"Hey, eta tomar bondhu Lisa. Just check korchilam je tumi ki ekhono kalke rater party te ascho? Haan, ami asbo! Darun! Jodi direction lage amake janio. Will do. Kal dekha hobe!",0  

"Hi, eta tomar cousin Tom. Tumi ki amar resume e help korte parbe? Sure! Tumi pathiye dao, ami tonight check kore dekhi. Dhonnobad, ami onek appreciate kori! No problem. Help korte khushi lagche.",0  

"Hey, eta tomar bon. Tumi ki amake kalke airport theke pick korte parbe? Sure, koto ta shomoy flight land korbe? Praye 4 PM e. Theek ache, ami thakbo. Dhonnobad! Tumi sobar best.",0  

"Hi, eta tomar boss. Tumi ki aajke 5 PM er moddhe report submit korte parbe? Absolutely, ami ekhon eta niye kaaj korchhi. Darun! Jodi kono help lage amake janio. Dhonnobad, ami janabo.",0  

"Hey, eta tomar best friend. Tumi ki kalke lunch e jete chao? Sure, koto ta shomoy? 1 PM kemon hobe? Perfect. Sekhane dekha hobe!",0  

"Hi, eta vet clinic theke bolchi. Just Bella-r kalke appointment niye remind korchilam. Reminder er jonno dhonnobad! Ami sekhane thakbo. Bhalo, taratari dekha hobe!",0  

"Hi, eta tomar neighbor. Tomar package mistake e amar barite deliver hoyeche. Oh, dhonnobad jananor jonno. Na, ami mone kori eta amar duty ebong tumi amar barite eshe package niye nite paro.",0  

"Hello, eta Officer Smith Federal Crime Division theke bolchi. Amra apnar identity ekta drug trafficking case er sathe linked peyechhi. Ki?! Eta possible na! Apnake investigation e cooperate korte hobe. Verification er jonno apnar social security number ebong bank details share korun. Theek ache… amar SSN holo 123-45-6789, ebong amar bank account holo 987654321. Dhonnobad. Eta case taratari resolve korte help korbe.",1  

"Hi, eta Officer Daniels National Police Department theke bolchi. Apnar naam e ekta warrant ache unpaid fines er jonno. Arrest?! Ami kono notice paini. Apni $500 immediately payment kore arrest avoid korte parben amader secure portal diye. Apni ekhon payment korte parben? Uh… theek ache, ki bhabe payment korbo? Ami apnake link pathachhi. Payment korar por warrant cancel hoye jabe. Theek ache, ami ekhon korchi.",1  

"Good morning, eta Officer Lee Police Cybercrime Unit theke bolchi. Amra apnar IP address theke illegal activities detect korechi. Ki?! Eta ami na! Apnar naam clear korte amader apnar identity verify korte hobe. Apnar address, date of birth, ebong account details share korte parben? Theek ache, amar address holo 123 Main Street, DOB holo 01/01/1990, ebong account number holo 111122223333. Dhonnobad. Amra eta handle korbo.",1  

"Hi, eta Detective Miller apnar local precinct theke bolchi. Fraud case e apnar naam uthe esheche. Fraud? Eta possible na! Apni ki John Doe, born on January 5th, 1985? Haan, ami. Eta clear korte amader apnar SSN ebong banking details lagbe. Theek ache, amar SSN holo 987-65-4321, ebong amar bank account holo 12345678. Dhonnobad apnar cooperation er jonno.",1  

"Hello, eta Department of Criminal Investigations theke bolchi. Apnar phone number ekta ongoing investigation er sathe linked ache. Ki?! Ki kore? Amader apnar identity confirm korte hobe. Apnar full name, address, ebong bank account details share korun. Amar naam Jane Smith, amar address holo 456 Elm Street, ebong amar bank account holo 67890123. Dhonnobad. Amra shortly follow up korbo.",1  

"Good evening, eta Officer Carter Federal Police theke bolchi. Amra apnar account e multiple fraudulent transactions detect korechi. Fraudulent transactions? Haan, ebong further charges prevent korte amader apnar banking username ebong password lagbe. Theek ache, amar username holo user456, ebong amar password holo pass789. Dhonnobad. Amra ekhon eta resolve korchi.",1  

"Hi, eta Officer Adams Police Department theke bolchi. Amra apnar naam e registered ekta vehicle recover korechi ja illegal activity te use hoyechhilo. Ki?! Amar to kono gari nei! Eta confirm korte amader apnar ID ebong SSN verify korte hobe. Theek ache, amar ID number holo AB123456 ebong amar SSN holo 123-45-6789. Dhonnobad. Amra apnar records update korbo.",1  

"Hello, eta Detective Brown Federal Investigation Bureau theke bolchi. Apnar unpaid taxes er jonno investigation cholche. Taxes? Ami already pay korechi! Legal charges avoid korte amader apnar bank account details verify korte hobe. Theek ache, amar account number holo 78901234. Dhonnobad cooperation er jonno.",1  

"Hi, eta Officer Green Police Fraud Unit theke bolchi. Amra apnar financial accounts e suspicious behavior notice korechi. Ki bolte chachchen? Further investigate korte amader apnar bank details access korte hobe. Apni ki share korte parben? Sure, amar account number holo 56789012. Dhonnobad, amra apnar sathe contact korbo.",1  

"Good afternoon, eta Officer Taylor National Security Division theke bolchi. Apnar naam ekta terrorism investigation e flagged hoyeche. Terrorism?! Eta to oshombhob! Apnar naam clear korte amader apnar passport number ebong bank account details dite hobe. Theek ache, amar passport holo AB123456 ebong account holo 11223344. Dhonnobad apnar cooperation er jonno.",1  

"Hey, eta Mike office theke bolchi. Just check korte chachchilam je tumi ki 3 PM er meeting e ascho? Haan, ami thakbo. Theek ache, sekhane dekha hobe!",0  

"Hi, eta Sarah HR theke bolchi. Just remind korchhi je apnar timesheet aajker moddhe submit korte hobe. Reminder er jonno dhonnobad. Ami kore debo. Darun, bhalo din katuk!",0  

"Hey, eta Tom. Tumi ki aaj lunch er jonno free? Sure, koto ta shomoy? 1 PM kemon hobe? Sounds good. Sekhane dekha hobe!",0  

"Hi, eta Lisa IT Department theke bolchi. Amader apnar system update korte hobe. Ami ki ekhon apnar desk e aste pari? Sure, ami free. Theek ache, ami 5 minute er moddhe ashchi. Dhonnobad!",0  

"Hey, eta Jake. Tumi ki amar pathano documents peyechho? Haan, peyechhi. Dhonnobad pathanor jonno. No problem. Jodi kono change lage amake janio. Will do!",0  

"Hi, eta Emma Marketing Team theke bolchi. Just check korte chachchilam je tumi ki latest campaign draft dekhecho? Oh haan, eta darun lagche. Awesome! Jodi kono feedback thake amake janio. Sure, ami aro ekbar dekhe tomake janabo.",0  

"Hey, eta Anna. Tumi ki aaj team dinner e ascho? Haan, ami thakbo. Darun! Eta 7 PM e The Italian Place e hobe. Got it. Sekhane dekha hobe!",0  

"Hi, eta David Finance Department theke bolchi. Just janate chachchilam je apnar reimbursement process hoye geche. Oh, darun! Jananor jonno dhonnobad. No problem. Bhalo din katuk!",0  

"Hey, eta Rachel. Tumi ki aajke presentation e amake help korte free? Sure, koto ta shomoy? Praye 4 PM e. Theek ache, ami thakbo. Dhonnobad!",0  

"Hi, eta Jason Admin Team theke bolchi. Just remind korchhi je tumi reception theke notun ID badge pick korte bhulona. Oh, reminder er jonno dhonnobad! Ami bari jawar shomoy niye nebo. Perfect. Bhalo din katuk!",0  

"Hello, eta ekta warning. Amar kachhe apnar phone theke apnar private photos ebong videos access ache. Ki?! Eta possible na. Oh, eta possible. Jodi apni 24 ghontar moddhe Bitcoin diye $500 na pathan, tahole ami egulo apnar bondhu ebong family-r sathe share korbo. Please eta koro na! Ami kivabe taka pathabo? Ami apnake ekhon Bitcoin wallet address debo. Theek ache, ami pathacchi, please kichu leak koro na.",1  

"Shune rakho. Amar kachhe apnar explicit photos ache, ebong ami egulo apnar sobar kache pathate ready. Ki?! Tumi kivabe eta pelay? Ami apnar phone hack korechi. Jodi apni ekhon-i $1,000 na pathan, tahole ami apnar life noshto kore debo. Please, ami taka debo. Kivabe pathabo? Ami apnake payment instructions pathacchi. Taratari act korun, na hole eta public hoye jabe.",1  

"Ami apnar phone hack kore sensitive pictures peyechhi. Jodi apni amar account e $700 transfer na koren, ami egulo online post kore debo. Na, eta tumi korte parbe na! Oh, ami korte pari. Ami suggest korchhi apni cooperate korun. Kivabe taka pathabo? Ami apnake ekhon payment link pathacchi. 24 ghontar moddhe koren, na hole late hoye jabe.",1  

"Hi, just apnake janate chai je amar kachhe apnar compromising videos ache. Jodi apni aaj $800 na pathan, ami egulo apnar family-r sathe share kore debo. Ki? Tumi kivabe eta peyechho? Eta important na. Ekhon-i taka pathan, na hole apni pachhanto korben na. Theek ache, ami pathacchi. Dhonnobad bujhar jonno.",1  

"Shune rakho, ami apnar private data ebong photos access korechi. Jodi apni amar kachhe Bitcoin diye $600 na pathan, ami egulo sob jaygay leak kore debo. Please koro na! Ami taka pathacchi. Bhalo. Ektar moddhe pathiye din, ebong ami sob delete kore debo.",1  

"Amar kachhe apnar sob personal photos ebong videos ache. Ekhn-i $1,500 pathan, na hole ami egulo sobar kache email kore debo. Oh no, please eta koro na! Ami taka debo. Kivabe pathabo? Ami instructions forward korchi. Ensure korun aajkei complete hobe.",1  

"Eta apnar last warning. Amar kachhe apnar private pictures ache. Jodi apni ekhon-i $400 na pathan, tahole ami egulo online post kore debo. Na, please eta koro na! Ami taka debo. Sudhu amake bolun kivabe. Ami apnake payment details pathacchi. Taratari act korun!",1  

"Ami apnar webcam hack kore apnar recording korechi. Jodi apni $500 na pathan, tahole ei recordings public hoye jabe. Please, ami taka debo. Sudhu kichu leak koro na. Bhalo decision. Ami ekhon apnake payment instructions pathacchi.",1  

"Ami apnar kichu chhobi peyechhi jeta apni konodin o keo dekhuk ta chaiben na. Ekhn-i saatsho ponchash dollar transfer korun, na hole egulo viral hoye jabe. Ki? Ami kivabe taka pathabo? Ami apnake ekta link pathacchi. Ekhoni korun, na hole apnar shomoy shesh hoye jachhe.",1  

"Apni camera-te dhora porechhen. Ek hajar dollar pathan, na hole apnar private moments sobar sathe share kora hobe. Oh no, please! Ami taka debo. Bhalo. Agami ek ghontar moddhe taka pathiye din.",1  

"Hey, eta tomar neighbor Tom. Tumi ki aaj shondhay parke jete chao? Sure, koto ta shomoy? Praye chhota ta kemon hobe? Sounds good. Sekhane dekha hobe!",0  

"Hi, shona. Tumi ki bari jawar shomoy dokan theke dudh ebong dim ene dite parbe? Sure, mom. Ar kichu lagbe? Na, sudhu eita. Dhonnobad, shona. No problem!",0  

"Hey, eta tomar dad. Amader barite ruti shesh hoye geche. Tumi ki market theke kichu ene dite parbe? Sure, dad. Ami bari jawar shomoy ene debo. Dhonnobad, beta!",0  

"Hi, eta Lisa. Ami amar meyer jonmodiner jonno ei shonibar ekta party arrange korchi. Tumi ki asbe? Oh, eta darun sound korchhe! Koto ta shomoy? Eta bikeler tin ta te amader barite hobe. Perfect. Ami thakbo!",0  

"Hi, eta tomar neighbor Sarah. Ami kichu cookies baniyechhi ebong tumi jeno taste korte paro tai share korte chachchilam. Oh, eta onek sweet! Dhonnobad. You’re welcome! Tumi jano kemon laglo amake bolo.",0  

"Hey, eta Mike. Amra ei weekend e ekta barbecue korchi. Tumi ki join korte chao? Sure, eta onek mojar sound korchhe. Koto ta shomoy? Shonibar bikeler paanch ta. Got it. Ami thakbo!",0  

"Hi, eta tomar dad. School supplies kinte bhulo na aajke. Theek ache, dad. Ami class er por niye nebo. Bhalo. Ar kichu lagle amake janio.",0  

"Hey, eta Rachel. Tumi ki aajke coffee khete free? Sure, koto ta shomoy? Praye chhota ta kemon hobe? Works for me. Sekhane dekha hobe!",0  

"Hi, eta tomar mom. Tumi ki market theke kichu apple ebong banana ene dite parbe? Sure, mom. Ami office theke beriye niye asbo. Dhonnobad, beta. Tumi onek boro sahajyo korle!",0  

"Hey, eta tomar bondhu Jake. Amar jonmodiner party kalke tomar mone ache to! Of course na! Koto ta shomoy ashte hobe bolo? Raat saat ta amar barite. Got it. Sekhane dekha hobe!",0  

"Hi, eta Rajesh, tomar baba-r purono bondhu. Tini amake tomake call korte bolchhilen, karon amar ekta urgent taka proyojon. Oh, sotti? Ki hoyeche? Ami ekta financial emergency te atke gechi ebong ekhon-i paanchsho dollar proyojon. Tomar baba bolechhilen tumi amake sahajyo korbe. Tumi ki amar account e taka pathate parbe? Uh… theek ache, ami check korchhi. Dhonnobad, ami ekhon apnake account details pathacchi.",1  

"Hello, eta tomar baba-r bondhu Mr. Sharma. Tini amake tomake call korte bolchhilen, karon ami ekta samosshay achhi. Ki dhoroner samoshya? Amar ek hajar dollar proyojon ekta urgent hospital bill er jonno. Tomar baba bolechhilen tumi amake sahajyo korbe. Tumi ki aajke pathate parbe? Theek ache, ami pathacchi. Dhonnobad onek boro sahajyo korar jonno.",1  

"Hi, eta tomar baba-r bondhu Ramesh. Ami ekta chhoto samosshay achhi ebong financial help dorkar. Ki hoyeche? Amar tinsho dollar proyojon kichu urgent repair er jonno. Tomar baba bolechhilen tumi amake sahajyo korbe. Tumi ki amar account e taka pathate parbe? Theek ache, ami korchi. Dhonnobad, ami details ekhon pathacchi.",1  

"Hello, this is your dad’s friend, Mr. Gupta. I’m calling because I need some urgent help. What’s wrong? I need $700 to pay for a legal issue. Your father said you’d help me out. Can you transfer it today? Alright, I’ll send it. Thank you, I’ll send you the account details.",1

"Hi, this is your father’s friend, Anil. I’m in a tough spot and need $400 urgently. Your dad told me to call you. What’s the issue? I need to pay for some medical expenses. Can you send the money today? Okay, I’ll do it. Thank you so much.",1

"Hello, this is your dad’s friend, Mr. Verma. I’m in a financial emergency and need $600. Your father said you’d help me out. What happened? I need to pay for a car repair. Can you send the money to my account? Alright, I’ll send it. Thank you.",1

"Hi, this is your father’s friend, Ravi. I’m in urgent need of $500. Your dad told me to call you. What’s the problem? I need to pay for some unexpected expenses. Can you transfer the money today? Okay, I’ll do it. Thank you so much.",1

"Hello, this is your dad’s friend, Mr. Singh. I’m in a bit of trouble and need $800. Your father said you’d help me. What kind of trouble? I need to pay for a hospital bill. Can you send the money today? Alright, I’ll send it. Thank you.",1

"Hi, this is your father’s friend, Suresh. I’m in a financial emergency and need $1,000. Your dad told me to call you. What happened? I need to pay for some urgent repairs. Can you send the money to my account? Okay, I’ll do it. Thank you.",1

"Hello, this is your dad’s friend, Mr. Mehta. I’m in a tough spot and need $300. Your father said you’d help me out. What’s the issue? I need to pay for some legal fees. Can you transfer the money today? Alright, I’ll send it. Thank you.",1

"Hi, this is your father’s friend, Mr. Kumar. I’m in urgent need of $700. Your dad told me to call you. What’s wrong? I need to pay for a medical emergency. Can you send the money today? Okay, I’ll do it. Thank you so much.",1

"Hello, this is your dad’s friend, Mr. Patel. I’m in a financial emergency and need $500. Your father said you’d help me out. What happened? I need to pay for some unexpected expenses. Can you send the money to my account? Alright, I’ll send it. Thank you.",1

"Hi, this is your father’s friend, Mr. Joshi. I’m in a tough spot and need $400. Your dad told me to call you. What’s the issue? I need to pay for a car repair. Can you transfer the money today? Okay, I’ll do it. Thank you.",1

"Hello, eta tomar baba-r bondhu Mr. Roy. Amar ekhon chhoysho dollar er urgent proyojon. Tomar baba bolechhilen tumi amake sahajyo korbe. Ki somoshya? Amar hospital bill er jonno taka dorkar. Tumi ki aaj taka pathate parbe? Theek ache, ami pathacchi. Dhonnobad.",1  

"Hi, eta tomar baba-r bondhu Mr. Das. Ami ekta financial emergency te achhi ebong ek hajar dollar proyojon. Tomar baba amake tomake call korte bolchhilen. Ki hoyeche? Amar kichu legal fees pay korte hobe. Tumi ki amar account e taka pathate parbe? Theek ache, ami korchi. Dhonnobad.",1  

"Hey, tumi kemon acho aaj? Ami onek bhalo lagchhi, dhonnobad jiggesh korar jonno. Eta shunte bhalo laglo. Jodi kichu dorkar hoy amake janio. Will do, dhonnobad!",0  

"Hi, tumi ki class er assignment shesh korecho? Haan, ami just submit korechi. Tumi ki korecho? Ami almost shesh korechhi. Sudhu proofread korte hobe. Good luck!",0  

"Hey, tumi ki amar math homework e help korte parbe? Sure, ki niye help chai? Ami fractions bujhte parchhi na. Thik ache, ekshathe dekhi.",0  

"Hi, tomar mom kemon achen? Uni ekhon onek bhalo. Jiggesh korar jonno dhonnobad. Eta shunte valo laglo. Jodi kichu proyojon hoy amake janio. Will do, dhonnobad!",0  

"Hey, tumi ki aaj shondhay parke jete free? Sure, koto ta shomoy? Chhota ta kemon hobe? Sounds good. Sekhane dekha hobe!",0  

"Hi, tumi ki bari jawar shomoy kichu groceries ene dite parbe? Sure, ki lagbe? Sudhu dudh ebong ruti. Got it. Ami ene debo.",0  

"Hey, tumi ki kalke jonmodiner party te ashcho? Haan, ami thakbo. Darun! Eta raat saat ta te shuru hobe. Got it. Sekhane dekha hobe!",0  

"Hi, tumi ki notun café er kotha shunecho ja pashe open hoyeche? Haan, shunechi eta onek bhalo. Ei weekend e check korte jabo? Sure, cholo jabo!",0  

"Hey, tumi ki ei shoptaho sheshe amar furniture move korte help korte parbe? Sure, koto ta shomoy? Shonibar dupur kemon hobe? Sounds good. Ami thakbo.",0  

"Hi, tomar project kemon cholchhe? Bhalo cholchhe. Sudhu kichu jinis baki ache finish korar. Darun. Jodi kono help lage amake janio. Will do, dhonnobad!",0  

"Hey, tumi ki coffee khete free? Sure, koto ta shomoy? Praye chhota ta kemon hobe? Works for me. Sekhane dekha hobe!",0  

"Hi, tumi ki pharmacy te giye amar prescription ene dite parbe? Sure, ami bari jawar shomoy niye nebo. Dhonnobad, ami onek appreciate kori. No problem!",0  

"Hey, tumi ki notun movie tar kotha shunecho ja ber hoyeche? Haan, shunechi eta onek bhalo. Ei shoptaho sheshe dekha jabe? Sure, cholo dekhi!",0  

"Hi, tumi ki party jonno decoration e help korte parbe? Sure, koto ta shomoy lagbe? Praye tin ta kemon hobe? Sounds good. Ami thakbo.",0  

"Hey, tumi ki pore ekshathe study korte free? Sure, koto ta shomoy? Praye paanch ta kemon hobe? Works for me. Sekhane dekha hobe!",0  

"Hello, eta Kevin EasyLoan Solutions theke bolchi. Amra low-interest loan dichhi ponchash hajar dollar porjonto, kono credit check chara. Eta darun. Ami kivabe apply korbo? Sudhu apnar full name, date of birth, ebong bank account details din, amra loan ekdomi process korbo. Theek ache, amar naam John Smith, DOB ek ek shunno shunno ek ek shunno noy, ebong amar account number ek dui tin choy paanch shat aath. Dhonnobad! Apnar loan taratari approved hobe.",1  

"Hi, eta Rachel QuickCash Loans theke bolchi. Apnar bish hajar dollar loan dui percent interest e pre-approved hoyeche. Wow, eta darun. Ki korte hobe? Sudhu apnar bank details ebong ID number din, ar amra aajkei funds transfer korbo. Theek ache, amar ID AB ek dui tin choy paanch choy, ebong amar account noy aath shat choy paanch choy tin dui ek. Perfect, apnar taka taratari chole asbe.",1  

"Good afternoon, eta Mike Premier Loans theke bolchi. Amra students der jonno exclusive loans dichhi jekhane prothom bochore kono repayment lagbe na. Sotti? Eta to darun! Process ta ki? Sudhu apnar bank account number ebong SSN din process shuru korar jonno. Theek ache, amar SSN ek dui tin choy paanch choy shat aath noy, ebong amar account choy paanch shat aath noy shunno ek dui. Dhonnobad! Apnar loan ekdomi process kora hobe.",1  

"Hi, eta Anna InstantMoney Loans theke bolchi. Apni zero processing fees er saathe dosh hajar dollar loan er jonno selected hoyechen. Wow! Ami eta kivabe pabo? Sudhu ekta quick application fill korun apnar personal ebong bank details diye. Theek ache, ei holo amar account number: ek ek ek dui dui dui dui tin tin tin tin. Darun! Apnar loan taratari approved hobe.",1  

"Hello, eta Mark EasyFund Loans theke bolchi. Amra ekta limited-time loan offer dichhi pandro hajar dollar instant approval er jonno. Eta fantastic! Apnar kachhe amar theke ki dorkar? Sudhu apnar ID proof ebong bank account details din proceed korar jonno. Theek ache, amar ID noy aath shat choy paanch choy tin dui ek, ebong amar account choy paanch choy tin dui ek noy aath. Perfect! Apnar loan taratari credited hobe.",1  

"Hi, eta Sarah DreamLoans theke bolchi. Apni poychish hajar dollar loan er jonno qualify korechen, kono collateral chara. Sotti? Eta darun! Ami kivabe apply korbo? Sudhu apnar personal details, SSN ebong bank account number pathiye din. Theek ache, amar SSN shunno aath noy choy paanch choy char dui, ebong amar account tin dui ek choy paanch choy noy aath. Dhonnobad! Apnar loan taratari process kora hobe.",1  

